t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt
0.368000,0.200000,0.000000,0.191606,0.000000,0.008394,0.000000,1.916000,1.916000,0.063222,0.000000,0.000000
0.384000,0.200000,0.000000,0.191603,0.000000,0.008397,0.000000,1.916000,1.916000,0.066288,-0.000000,0.000000
0.384000,0.200000,0.000000,0.191603,0.000000,0.008397,0.000000,1.916000,1.916000,0.066288,-0.000000,0.000000
0.400000,0.200000,0.000000,0.191602,0.000000,0.008398,0.000000,1.916000,1.916000,0.069354,-0.000000,0.000000
0.400000,0.200000,0.000000,0.191602,0.000000,0.008398,0.000000,1.916000,1.916000,0.069354,-0.000000,0.000000
0.416000,0.200000,0.000000,0.191600,0.000000,0.008400,0.000000,1.916000,1.916000,0.072419,-0.000000,0.000000
0.416000,0.200000,0.000000,0.191600,0.000000,0.008400,0.000000,1.916000,1.916000,0.072419,-0.000000,0.000000
0.432000,0.200000,0.000000,0.191599,0.000000,0.008401,0.000000,1.916000,1.916000,0.075485,-0.000000,0.000000
0.432000,0.200000,0.000000,0.191599,0.000000,0.008401,0.000000,1.916000,1.916000,0.075485,-0.000000,0.000000
0.448000,0.200000,0.000000,0.191598,0.000000,0.008402,0.000000,1.916000,1.916000,0.078550,-0.000000,0.000000
0.448000,0.200000,0.000000,0.191598,0.000000,0.008402,0.000000,1.916000,1.916000,0.078550,-0.000000,0.000000
0.464000,0.200000,0.000000,0.191598,0.000000,0.008402,0.000000,1.916000,1.916000,0.081616,-0.000000,0.000000
0.464000,0.200000,0.000000,0.191598,0.000000,0.008402,0.000000,1.916000,1.916000,0.081616,-0.000000,0.000000
0.480000,0.200000,0.000000,0.191597,0.000000,0.008403,0.000000,1.916000,1.916000,0.084682,-0.000000,0.000000
0.480000,0.200000,0.000000,0.191597,0.000000,0.008403,0.000000,1.916000,1.916000,0.084682,-0.000000,0.000000
0.496000,0.200000,0.000000,0.191597,0.000000,0.008403,0.000000,1.916000,1.916000,0.087747,-0.000000,0.000000
0.496000,0.200000,0.000000,0.191597,0.000000,0.008403,0.000000,1.916000,1.916000,0.087747,-0.000000,0.000000
0.512000,0.200000,0.000000,0.191596,0.000000,0.008404,0.000000,1.916000,1.916000,0.090813,-0.000000,0.000000
0.512000,0.200000,0.000000,0.191596,0.000000,0.008404,0.000000,1.916000,1.916000,0.090813,-0.000000,0.000000
0.528000,0.200000,0.000000,0.191596,0.000000,0.008404,0.000000,1.916000,1.916000,0.093878,-0.000000,0.000000
0.528000,0.200000,0.000000,0.191596,0.000000,0.008404,0.000000,1.916000,1.916000,0.093878,-0.000000,0.000000
0.544000,0.200000,0.000000,0.191596,0.000000,0.008404,0.000000,1.916000,1.916000,0.096944,-0.000000,0.000000
0.544000,0.200000,0.000000,0.191596,0.000000,0.008404,0.000000,1.916000,1.916000,0.096944,-0.000000,0.000000
0.560000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.100009,-0.000000,0.000000
0.560000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.100009,-0.000000,0.000000
0.576000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.103075,-0.000000,0.000000
0.576000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.103075,-0.000000,0.000000
0.592000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.106140,-0.000000,0.000000
0.592000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.106140,-0.000000,0.000000
0.608000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.109206,-0.000000,0.000000
0.608000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.109206,-0.000000,0.000000
0.624000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.112271,-0.000000,0.000000
0.624000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.112271,-0.000000,0.000000
0.640000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.115337,-0.000000,0.000000
0.640000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.115337,-0.000000,0.000000
0.656000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.118402,-0.000000,0.000000
0.656000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.118402,-0.000000,0.000000
0.672000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.121468,-0.000000,0.000000
0.672000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.121468,-0.000000,0.000000
0.688000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.124533,-0.000000,0.000000
