t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt
5.983980,0.200000,0.000000,0.193908,0.000000,0.006092,0.000000,1.939170,1.939170,1.148495,-0.000000,0.000000
5.999979,0.200000,0.000000,0.193912,0.000000,0.006088,0.000000,1.939208,1.939208,1.151598,-0.000000,0.000000
6.015979,0.200000,0.000000,0.193916,0.000000,0.006084,0.000000,1.939245,1.939245,1.154701,-0.000000,0.000000
6.031979,0.200000,0.000000,0.193919,0.000000,0.006081,0.000000,1.939283,1.939283,1.157803,-0.000000,0.000000
6.047979,0.200000,0.000000,0.193923,0.000000,0.006077,0.000000,1.939320,1.939320,1.160906,-0.000000,0.000000
6.063979,0.200000,0.000000,0.193927,0.000000,0.006073,0.000000,1.939358,1.939358,1.164009,-0.000000,0.000000
6.079978,0.200000,0.000000,0.193930,0.000000,0.006070,0.000000,1.939395,1.939395,1.167112,-0.000000,0.000000
6.095978,0.200000,0.000000,0.193934,0.000000,0.006066,0.000000,1.939433,1.939433,1.170215,-0.000000,0.000000
6.111978,0.200000,0.000000,0.193938,0.000000,0.006062,0.000000,1.939470,1.939470,1.173318,-0.000000,0.000000
6.127978,0.200000,0.000000,0.193942,0.000000,0.006058,0.000000,1.939507,1.939507,1.176421,-0.000000,0.000000
6.143978,0.200000,0.000000,0.193945,0.000000,0.006055,0.000000,1.939545,1.939545,1.179524,-0.000000,0.000000
6.159977,0.200000,0.000000,0.193949,0.000000,0.006051,0.000000,1.939582,1.939582,1.182627,-0.000000,0.000000
6.175977,0.200000,0.000000,0.193953,0.000000,0.006047,0.000000,1.939619,1.939619,1.185731,-0.000000,0.000000
6.191977,0.200000,0.000000,0.193957,0.000000,0.006043,0.000000,1.939657,1.939657,1.188834,-0.000000,0.000000
6.207977,0.200000,0.000000,0.193960,0.000000,0.006040,0.000000,1.939694,1.939694,1.191937,-0.000000,0.000000
6.223977,0.200000,0.000000,0.193964,0.000000,0.006036,0.000000,1.939731,1.939731,1.195041,-0.000000,0.000000
6.239976,0.200000,0.000000,0.193968,0.000000,0.006032,0.000000,1.939768,1.939768,1.198144,-0.000000,0.000000
6.255976,0.200000,0.000000,0.193972,0.000000,0.006028,0.000000,1.939805,1.939805,1.201248,-0.000000,0.000000
6.271976,0.200000,0.000000,0.193975,0.000000,0.006025,0.000000,1.939843,1.939843,1.204351,-0.000000,0.000000
6.287976,0.200000,0.000000,0.193979,0.000000,0.006021,0.000000,1.939880,1.939880,1.207455,-0.000000,0.000000
6.303976,0.200000,0.000000,0.193983,0.000000,0.006017,0.000000,1.939917,1.939917,1.210559,-0.000000,0.000000
6.319975,0.200000,0.000000,0.193986,0.000000,0.006014,0.000000,1.939954,1.939954,1.213662,-0.000000,0.000000
6.335975,0.200000,0.000000,0.193990,0.000000,0.006010,0.000000,1.939991,1.939991,1.216766,-0.000000,0.000000
6.351975,0.200000,0.000000,0.193994,0.000000,0.006006,0.000000,1.940028,1.940028,1.219870,-0.000000,0.000000
6.367975,0.200000,0.000000,0.193998,0.000000,0.006003,0.000000,1.940065,1.940065,1.222974,-0.000000,0.000000
6.383975,0.200000,0.000000,0.194001,0.000000,0.005999,0.000000,1.940102,1.940102,1.226078,-0.000000,0.000000
6.399974,0.200000,0.000000,0.194005,0.000000,0.005995,0.000000,1.940139,1.940139,1.229182,-0.000000,0.000000
6.415974,0.200000,0.000000,0.194009,0.000000,0.005991,0.000000,1.940176,1.940176,1.232286,-0.000000,0.000000
6.431974,0.200000,0.000000,0.194012,0.000000,0.005988,0.000000,1.940213,1.940213,1.235391,-0.000000,0.000000
6.447974,0.200000,0.000000,0.194016,0.000000,0.005984,0.000000,1.940250,1.940250,1.238495,-0.000000,0.000000
6.463974,0.200000,0.000000,0.194020,0.000000,0.005980,0.000000,1.940287,1.940287,1.241599,-0.000000,0.000000
6.479973,0.200000,0.000000,0.194023,0.000000,0.005977,0.000000,1.940324,1.940324,1.244703,-0.000000,0.000000
6.495973,0.200000,0.000000,0.194027,0.000000,0.005973,0.000000,1.940360,1.940360,1.247808,-0.000000,0.000000
6.511973,0.200000,0.000000,0.194031,0.000000,0.005969,0.000000,1.940397,1.940397,1.250912,-0.000000,0.000000
6.527973,0.200000,0.000000,0.194034,0.000000,0.005966,0.000000,1.940434,1.940434,1.254017,-0.000000,0.000000
6.543972,0.200000,0.000000,0.194038,0.000000,0.005962,0.000000,1.940471,1.940471,1.257122,-0.000000,0.000000
6.559972,0.200000,0.000000,0.194042,0.000000,0.005958,0.000000,1.940508,1.940508,1.260226,-0.000000,0.000000
6.575972,0.200000,0.000000,0.194045,0.000000,0.005955,0.000000,1.940544,1.940544,1.263331,-0.000000,0.000000
6.591972,0.200000,0.000000,0.194049,0.000000,0.005951,0.000000,1.940581,1.940581,1.266436,-0.000000,0.000000
6.607972,0.200000,0.000000,0.194053,0.000000,0.005947,0.000000,1.940618,1.940618,1.269541,-0.000000,0.000000
6.623971,0.200000,0.000000,0.194056,0.000000,0.005944,0.000000,1.940654,1.940654,1.272646,-0.000000,0.000000
6.639971,0.200000,0.000000,0.194060,0.000000,0.005940,0.000000,1.940691,1.940691,1.275750,-0.000000,0.000000
6.655971,0.200000,0.000000,0.194064,0.000000,0.005936,0.000000,1.940728,1.940728,1.278855,-0.000000,0.000000
6.671971,0.200000,0.000000,0.194067,0.000000,0.005933,0.000000,1.940764,1.940764,1.281961,-0.000000,0.000000
6.687971,0.200000,0.000000,0.194071,0.000000,0.005929,0.000000,1.940801,1.940801,1.285066,-0.000000,0.000000
6.703970,0.200000,0.000000,0.194075,0.000000,0.005925,0.000000,1.940837,1.940837,1.288171,-0.000000,0.000000
6.719970,0.200000,0.000000,0.194078,0.000000,0.005922,0.000000,1.940874,1.940874,1.291276,-0.000000,0.000000
6.735970,0.200000,0.000000,0.194082,0.000000,0.005918,0.000000,1.940910,1.940910,1.294381,-0.000000,0.000000
6.751970,0.200000,0.000000,0.194086,0.000000,0.005914,0.000000,1.940947,1.940947,1.297487,-0.000000,0.000000
6.767970,0.200000,0.000000,0.194089,0.000000,0.005911,0.000000,1.940984,1.940984,1.300592,-0.000000,0.000000
6.783969,0.200000,0.000000,0.194093,0.000000,0.005907,0.000000,1.941020,1.941020,1.303698,-0.000000,0.000000
6.799969,0.200000,0.000000,0.194097,0.000000,0.005903,0.000000,1.941056,1.941056,1.306803,-0.000000,0.000000
6.815969,0.200000,0.000000,0.194100,0.000000,0.005900,0.000000,1.941093,1.941093,1.309909,-0.000000,0.000000
6.831969,0.200000,0.000000,0.194104,0.000000,0.005896,0.000000,1.941129,1.941129,1.313015,-0.000000,0.000000
6.847969,0.200000,0.000000,0.194108,0.000000,0.005892,0.000000,1.941166,1.941166,1.316120,-0.000000,0.000000
6.863968,0.200000,0.000000,0.194111,0.000000,0.005889,0.000000,1.941202,1.941202,1.319226,-0.000000,0.000000
6.879968,0.200000,0.000000,0.194115,0.000000,0.005885,0.000000,1.941238,1.941238,1.322332,-0.000000,0.000000
6.895968,0.200000,0.000000,0.194119,0.000000,0.005881,0.000000,1.941275,1.941275,1.325438,-0.000000,0.000000
6.911968,0.200000,0.000000,0.194122,0.000000,0.005878,0.000000,1.941311,1.941311,1.328544,-0.000000,0.000000
6.927968,0.200000,0.000000,0.194126,0.000000,0.005874,0.000000,1.941347,1.941347,1.331650,-0.000000,0.000000
6.943967,0.200000,0.000000,0.194129,0.000000,0.005871,0.000000,1.941383,1.941383,1.334756,-0.000000,0.000000
6.959967,0.200000,0.000000,0.194133,0.000000,0.005867,0.000000,1.941420,1.941420,1.337862,-0.000000,0.000000
6.975967,0.200000,0.000000,0.194137,0.000000,0.005863,0.000000,1.941456,1.941456,1.340968,-0.000000,0.000000
6.991967,0.200000,0.000000,0.194140,0.000000,0.005860,0.000000,1.941492,1.941492,1.344074,-0.000000,0.000000
7.007967,0.200000,0.000000,0.194144,0.000000,0.005856,0.000000,1.941528,1.941528,1.347181,-0.000000,0.000000
7.023966,0.200000,0.000000,0.194148,0.000000,0.005852,0.000000,1.941564,1.941564,1.350287,-0.000000,0.000000
7.039966,0.200000,0.000000,0.194151,0.000000,0.005849,0.000000,1.941600,1.941600,1.353393,-0.000000,0.000000
7.055966,0.200000,0.000000,0.194155,0.000000,0.005845,0.000000,1.941636,1.941636,1.356500,-0.000000,0.000000
7.071966,0.200000,0.000000,0.194158,0.000000,0.005842,0.000000,1.941673,1.941673,1.359607,-0.000000,0.000000
7.087965,0.200000,0.000000,0.194162,0.000000,0.005838,0.000000,1.941709,1.941709,1.362713,-0.000000,0.000000
7.103965,0.200000,0.000000,0.194166,0.000000,0.005834,0.000000,1.941745,1.941745,1.365820,-0.000000,0.000000
7.119965,0.200000,0.000000,0.194169,0.000000,0.005831,0.000000,1.941781,1.941781,1.368926,-0.000000,0.000000
7.135965,0.200000,0.000000,0.194173,0.000000,0.005827,0.000000,1.941817,1.941817,1.372033,-0.000000,0.000000
7.151965,0.200000,0.000000,0.194176,0.000000,0.005824,0.000000,1.941853,1.941853,1.375140,-0.000000,0.000000
7.167964,0.200000,0.000000,0.194180,0.000000,0.005820,0.000000,1.941888,1.941888,1.378247,-0.000000,0.000000
7.183964,0.200000,0.000000,0.194184,0.000000,0.005816,0.000000,1.941924,1.941924,1.381354,-0.000000,0.000000
7.199964,0.200000,0.000000,0.194187,0.000000,0.005813,0.000000,1.941960,1.941960,1.384461,-0.000000,0.000000
7.215964,0.200000,0.000000,0.194191,0.000000,0.005809,0.000000,1.941996,1.941996,1.387568,-0.000000,0.000000
7.231964,0.200000,0.000000,0.194194,0.000000,0.005806,0.000000,1.942032,1.942032,1.390675,-0.000000,0.000000
7.247963,0.200000,0.000000,0.194198,0.000000,0.005802,0.000000,1.942068,1.942068,1.393782,-0.000000,0.000000
7.263963,0.200000,0.000000,0.194201,0.000000,0.005799,0.000000,1.942104,1.942104,1.396889,-0.000000,0.000000
7.279963,0.200000,0.000000,0.194205,0.000000,0.005795,0.000000,1.942140,1.942140,1.399997,-0.000000,0.000000
7.295963,0.200000,0.000000,0.194209,0.000000,0.005791,0.000000,1.942175,1.942175,1.403104,-0.000000,0.000000
7.311963,0.200000,0.000000,0.194212,0.000000,0.005788,0.000000,1.942211,1.942211,1.406211,-0.000000,0.000000
7.327962,0.200000,0.000000,0.194216,0.000000,0.005784,0.000000,1.942247,1.942247,1.409319,-0.000000,0.000000
7.343962,0.200000,0.000000,0.194219,0.000000,0.005781,0.000000,1.942282,1.942282,1.412426,-0.000000,0.000000
7.359962,0.200000,0.000000,0.194223,0.000000,0.005777,0.000000,1.942318,1.942318,1.415534,-0.000000,0.000000
7.375962,0.200000,0.000000,0.194227,0.000000,0.005773,0.000000,1.942354,1.942354,1.418642,-0.000000,0.000000
7.391962,0.200000,0.000000,0.194230,0.000000,0.005770,0.000000,1.942389,1.942389,1.421749,-0.000000,0.000000
7.407961,0.200000,0.000000,0.194234,0.000000,0.005766,0.000000,1.942425,1.942425,1.424857,-0.000000,0.000000
7.423961,0.200000,0.000000,0.194237,0.000000,0.005763,0.000000,1.942461,1.942461,1.427965,-0.000000,0.000000
7.439961,0.200000,0.000000,0.194241,0.000000,0.005759,0.000000,1.942496,1.942496,1.431073,-0.000000,0.000000
7.455961,0.200000,0.000000,0.194244,0.000000,0.005756,0.000000,1.942532,1.942532,1.434181,-0.000000,0.000000
7.471961,0.200000,0.000000,0.194248,0.000000,0.005752,0.000000,1.942567,1.942567,1.437289,-0.000000,0.000000
7.487960,0.200000,0.000000,0.194251,0.000000,0.005749,0.000000,1.942603,1.942603,1.440397,-0.000000,0.000000
7.503960,0.200000,0.000000,0.194255,0.000000,0.005745,0.000000,1.942638,1.942638,1.443505,-0.000000,0.000000
7.519960,0.200000,0.000000,0.194259,0.000000,0.005741,0.000000,1.942674,1.942674,1.446613,-0.000000,0.000000
7.535960,0.200000,0.000000,0.194262,0.000000,0.005738,0.000000,1.942709,1.942709,1.449721,-0.000000,0.000000
7.551960,0.200000,0.000000,0.194266,0.000000,0.005734,0.000000,1.942745,1.942745,1.452829,-0.000000,0.000000
7.567959,0.200000,0.000000,0.194269,0.000000,0.005731,0.000000,1.942780,1.942780,1.455938,-0.000000,0.000000
7.583959,0.200000,0.000000,0.194273,0.000000,0.005727,0.000000,1.942816,1.942816,1.459046,-0.000000,0.000000
7.599959,0.200000,0.000000,0.194276,0.000000,0.005724,0.000000,1.942851,1.942851,1.462154,-0.000000,0.000000
7.615959,0.200000,0.000000,0.194280,0.000000,0.005720,0.000000,1.942886,1.942886,1.465263,-0.000000,0.000000
7.631958,0.200000,0.000000,0.194283,0.000000,0.005717,0.000000,1.942922,1.942922,1.468371,-0.000000,0.000000
7.647958,0.200000,0.000000,0.194287,0.000000,0.005713,0.000000,1.942957,1.942957,1.471480,-0.000000,0.000000
7.663958,0.200000,0.000000,0.194290,0.000000,0.005710,0.000000,1.942992,1.942992,1.474589,-0.000000,0.000000
7.679958,0.200000,0.000000,0.194294,0.000000,0.005706,0.000000,1.943027,1.943027,1.477697,-0.000000,0.000000
7.695958,0.200000,0.000000,0.194297,0.000000,0.005703,0.000000,1.943063,1.943063,1.480806,-0.000000,0.000000
7.711957,0.200000,0.000000,0.194301,0.000000,0.005699,0.000000,1.943098,1.943098,1.483915,-0.000000,0.000000
7.727957,0.200000,0.000000,0.194305,0.000000,0.005695,0.000000,1.943133,1.943133,1.487024,-0.000000,0.000000
7.743957,0.200000,0.000000,0.194308,0.000000,0.005692,0.000000,1.943168,1.943168,1.490133,-0.000000,0.000000
7.759957,0.200000,0.000000,0.194312,0.000000,0.005688,0.000000,1.943204,1.943204,1.493242,-0.000000,0.000000
7.775957,0.200000,0.000000,0.194315,0.000000,0.005685,0.000000,1.943239,1.943239,1.496351,-0.000000,0.000000
7.791956,0.200000,0.000000,0.194319,0.000000,0.005681,0.000000,1.943274,1.943274,1.499460,-0.000000,0.000000
7.807956,0.200000,0.000000,0.194322,0.000000,0.005678,0.000000,1.943309,1.943309,1.502569,-0.000000,0.000000
7.823956,0.200000,0.000000,0.194326,0.000000,0.005674,0.000000,1.943344,1.943344,1.505678,-0.000000,0.000000
7.839956,0.200000,0.000000,0.194329,0.000000,0.005671,0.000000,1.943379,1.943379,1.508787,-0.000000,0.000000
7.855956,0.200000,0.000000,0.194333,0.000000,0.005667,0.000000,1.943414,1.943414,1.511897,-0.000000,0.000000
7.871955,0.200000,0.000000,0.194336,0.000000,0.005664,0.000000,1.943449,1.943449,1.515006,-0.000000,0.000000
7.887955,0.200000,0.000000,0.194340,0.000000,0.005660,0.000000,1.943484,1.943484,1.518116,-0.000000,0.000000
7.903955,0.200000,0.000000,0.194343,0.000000,0.005657,0.000000,1.943519,1.943519,1.521225,-0.000000,0.000000
7.919955,0.200000,0.000000,0.194347,0.000000,0.005653,0.000000,1.943554,1.943554,1.524335,-0.000000,0.000000
7.935955,0.200000,0.000000,0.194350,0.000000,0.005650,0.000000,1.943589,1.943589,1.527444,-0.000000,0.000000
7.951954,0.200000,0.000000,0.194354,0.000000,0.005646,0.000000,1.943624,1.943624,1.530554,-0.000000,0.000000
7.967954,0.200000,0.000000,0.194357,0.000000,0.005643,0.000000,1.943659,1.943659,1.533664,-0.000000,0.000000
7.983954,0.200000,0.000000,0.194361,0.000000,0.005639,0.000000,1.943694,1.943694,1.536773,-0.000000,0.000000
7.999954,0.200000,0.000000,0.194364,0.000000,0.005636,0.000000,1.943729,1.943729,1.539883,-0.000000,0.000000
8.015954,0.200000,0.000000,0.194368,0.000000,0.005632,0.000000,1.943763,1.943763,1.542993,-0.000000,0.000000
8.031954,0.200000,0.000000,0.194371,0.000000,0.005629,0.000000,1.943798,1.943798,1.546103,-0.000000,0.000000
8.047954,0.200000,0.000000,0.194375,0.000000,0.005625,0.000000,1.943833,1.943833,1.549213,-0.000000,0.000000
8.063953,0.200000,0.000000,0.194378,0.000000,0.005622,0.000000,1.943868,1.943868,1.552323,-0.000000,0.000000
8.079953,0.200000,0.000000,0.194382,0.000000,0.005618,0.000000,1.943903,1.943903,1.555433,-0.000000,0.000000
8.095953,0.200000,0.000000,0.194385,0.000000,0.005615,0.000000,1.943937,1.943937,1.558543,-0.000000,0.000000
8.111953,0.200000,0.000000,0.194388,0.000000,0.005612,0.000000,1.943972,1.943972,1.561653,-0.000000,0.000000
8.127953,0.200000,0.000000,0.194392,0.000000,0.005608,0.000000,1.944007,1.944007,1.564764,-0.000000,0.000000
8.143952,0.200000,0.000000,0.194395,0.000000,0.005605,0.000000,1.944041,1.944041,1.567874,-0.000000,0.000000
8.159952,0.200000,0.000000,0.194399,0.000000,0.005601,0.000000,1.944076,1.944076,1.570984,-0.000000,0.000000
8.175952,0.200000,0.000000,0.194402,0.000000,0.005598,0.000000,1.944111,1.944111,1.574095,-0.000000,0.000000
8.191952,0.200000,0.000000,0.194406,0.000000,0.005594,0.000000,1.944145,1.944145,1.577205,-0.000000,0.000000
8.207952,0.200000,0.000000,0.194409,0.000000,0.005591,0.000000,1.944180,1.944180,1.580316,-0.000000,0.000000
8.223951,0.200000,0.000000,0.194413,0.000000,0.005587,0.000000,1.944214,1.944214,1.583427,-0.000000,0.000000
8.239951,0.200000,0.000000,0.194416,0.000000,0.005584,0.000000,1.944249,1.944249,1.586537,-0.000000,0.000000
8.255951,0.200000,0.000000,0.194420,0.000000,0.005580,0.000000,1.944283,1.944283,1.589648,-0.000000,0.000000
8.271951,0.200000,0.000000,0.194423,0.000000,0.005577,0.000000,1.944318,1.944318,1.592759,-0.000000,0.000000
8.287951,0.200000,0.000000,0.194427,0.000000,0.005573,0.000000,1.944353,1.944353,1.595869,-0.000000,0.000000
8.303950,0.200000,0.000000,0.194430,0.000000,0.005570,0.000000,1.944387,1.944387,1.598980,-0.000000,0.000000
8.319950,0.200000,0.000000,0.194433,0.000000,0.005567,0.000000,1.944421,1.944421,1.602091,-0.000000,0.000000
8.335950,0.200000,0.000000,0.194437,0.000000,0.005563,0.000000,1.944456,1.944456,1.605202,-0.000000,0.000000
8.351950,0.200000,0.000000,0.194440,0.000000,0.005560,0.000000,1.944490,1.944490,1.608313,-0.000000,0.000000
8.367949,0.200000,0.000000,0.194444,0.000000,0.005556,0.000000,1.944525,1.944525,1.611424,-0.000000,0.000000
8.383949,0.200000,0.000000,0.194447,0.000000,0.005553,0.000000,1.944559,1.944559,1.614536,-0.000000,0.000000
8.399949,0.200000,0.000000,0.194451,0.000000,0.005549,0.000000,1.944593,1.944593,1.617647,-0.000000,0.000000
8.415949,0.200000,0.000000,0.194454,0.000000,0.005546,0.000000,1.944628,1.944628,1.620758,-0.000000,0.000000
8.431949,0.200000,0.000000,0.194457,0.000000,0.005543,0.000000,1.944662,1.944662,1.623869,-0.000000,0.000000
8.447948,0.200000,0.000000,0.194461,0.000000,0.005539,0.000000,1.944696,1.944696,1.626981,-0.000000,0.000000
8.463948,0.200000,0.000000,0.194464,0.000000,0.005536,0.000000,1.944731,1.944731,1.630092,-0.000000,0.000000
8.479948,0.200000,0.000000,0.194468,0.000000,0.005532,0.000000,1.944765,1.944765,1.633204,-0.000000,0.000000
8.495948,0.200000,0.000000,0.194471,0.000000,0.005529,0.000000,1.944799,1.944799,1.636315,-0.000000,0.000000
8.511948,0.200000,0.000000,0.194475,0.000000,0.005525,0.000000,1.944833,1.944833,1.639427,-0.000000,0.000000
8.527947,0.200000,0.000000,0.194478,0.000000,0.005522,0.000000,1.944867,1.944867,1.642538,-0.000000,0.000000
8.543947,0.200000,0.000000,0.194481,0.000000,0.005519,0.000000,1.944902,1.944902,1.645650,-0.000000,0.000000
8.559947,0.200000,0.000000,0.194485,0.000000,0.005515,0.000000,1.944936,1.944936,1.648762,-0.000000,0.000000
8.575947,0.200000,0.000000,0.194488,0.000000,0.005512,0.000000,1.944970,1.944970,1.651874,-0.000000,0.000000
8.591947,0.200000,0.000000,0.194492,0.000000,0.005508,0.000000,1.945004,1.945004,1.654986,-0.000000,0.000000
8.607946,0.200000,0.000000,0.194495,0.000000,0.005505,0.000000,1.945038,1.945038,1.658097,-0.000000,0.000000
8.623946,0.200000,0.000000,0.194499,0.000000,0.005501,0.000000,1.945072,1.945072,1.661209,-0.000000,0.000000
8.639946,0.200000,0.000000,0.194502,0.000000,0.005498,0.000000,1.945106,1.945106,1.664322,-0.000000,0.000000
8.655946,0.200000,0.000000,0.194505,0.000000,0.005495,0.000000,1.945140,1.945140,1.667434,-0.000000,0.000000
8.671946,0.200000,0.000000,0.194509,0.000000,0.005491,0.000000,1.945174,1.945174,1.670546,-0.000000,0.000000
8.687945,0.200000,0.000000,0.194512,0.000000,0.005488,0.000000,1.945208,1.945208,1.673658,-0.000000,0.000000
8.703945,0.200000,0.000000,0.194516,0.000000,0.005484,0.000000,1.945242,1.945242,1.676770,-0.000000,0.000000
8.719945,0.200000,0.000000,0.194519,0.000000,0.005481,0.000000,1.945276,1.945276,1.679882,-0.000000,0.000000
8.735945,0.200000,0.000000,0.194522,0.000000,0.005478,0.000000,1.945310,1.945310,1.682995,-0.000000,0.000000
8.751945,0.200000,0.000000,0.194526,0.000000,0.005474,0.000000,1.945344,1.945344,1.686107,-0.000000,0.000000
8.767944,0.200000,0.000000,0.194529,0.000000,0.005471,0.000000,1.945378,1.945378,1.689220,-0.000000,0.000000
8.783944,0.200000,0.000000,0.194532,0.000000,0.005468,0.000000,1.945412,1.945412,1.692332,-0.000000,0.000000
8.799944,0.200000,0.000000,0.194536,0.000000,0.005464,0.000000,1.945446,1.945446,1.695445,-0.000000,0.000000
8.815944,0.200000,0.000000,0.194539,0.000000,0.005461,0.000000,1.945479,1.945479,1.698557,-0.000000,0.000000
8.831944,0.200000,0.000000,0.194543,0.000000,0.005457,0.000000,1.945513,1.945513,1.701670,-0.000000,0.000000
8.847943,0.200000,0.000000,0.194546,0.000000,0.005454,0.000000,1.945547,1.945547,1.704783,-0.000000,0.000000
8.863943,0.200000,0.000000,0.194549,0.000000,0.005451,0.000000,1.945581,1.945581,1.707896,-0.000000,0.000000
8.879943,0.200000,0.000000,0.194553,0.000000,0.005447,0.000000,1.945614,1.945614,1.711008,-0.000000,0.000000
8.895943,0.200000,0.000000,0.194556,0.000000,0.005444,0.000000,1.945648,1.945648,1.714121,-0.000000,0.000000
8.911942,0.200000,0.000000,0.194560,0.000000,0.005440,0.000000,1.945682,1.945682,1.717234,-0.000000,0.000000
8.927942,0.200000,0.000000,0.194563,0.000000,0.005437,0.000000,1.945716,1.945716,1.720347,-0.000000,0.000000
8.943942,0.200000,0.000000,0.194566,0.000000,0.005434,0.000000,1.945749,1.945749,1.723460,-0.000000,0.000000
8.959942,0.200000,0.000000,0.194570,0.000000,0.005430,0.000000,1.945783,1.945783,1.726574,-0.000000,0.000000
8.975942,0.200000,0.000000,0.194573,0.000000,0.005427,0.000000,1.945817,1.945817,1.729687,-0.000000,0.000000
8.991941,0.200000,0.000000,0.194576,0.000000,0.005424,0.000000,1.945850,1.945850,1.732800,-0.000000,0.000000
9.007941,0.200000,0.000000,0.194580,0.000000,0.005420,0.000000,1.945884,1.945884,1.735913,-0.000000,0.000000
9.023941,0.200000,0.000000,0.194583,0.000000,0.005417,0.000000,1.945917,1.945917,1.739027,-0.000000,0.000000
9.039941,0.200000,0.000000,0.194586,0.000000,0.005414,0.000000,1.945951,1.945951,1.742140,-0.000000,0.000000
9.055941,0.200000,0.000000,0.194590,0.000000,0.005410,0.000000,1.945984,1.945984,1.745253,-0.000000,0.000000
9.071940,0.200000,0.000000,0.194593,0.000000,0.005407,0.000000,1.946018,1.946018,1.748367,-0.000000,0.000000
9.087940,0.200000,0.000000,0.194596,0.000000,0.005404,0.000000,1.946051,1.946051,1.751480,-0.000000,0.000000
9.103940,0.200000,0.000000,0.194600,0.000000,0.005400,0.000000,1.946085,1.946085,1.754594,-0.000000,0.000000
9.119940,0.200000,0.000000,0.194603,0.000000,0.005397,0.000000,1.946118,1.946118,1.757708,-0.000000,0.000000
9.135940,0.200000,0.000000,0.194607,0.000000,0.005393,0.000000,1.946152,1.946152,1.760821,-0.000000,0.000000
9.151939,0.200000,0.000000,0.194610,0.000000,0.005390,0.000000,1.946185,1.946185,1.763935,-0.000000,0.000000
9.167939,0.200000,0.000000,0.194613,0.000000,0.005387,0.000000,1.946218,1.946218,1.767049,-0.000000,0.000000
9.183939,0.200000,0.000000,0.194617,0.000000,0.005383,0.000000,1.946252,1.946252,1.770163,-0.000000,0.000000
9.199939,0.200000,0.000000,0.194620,0.000000,0.005380,0.000000,1.946285,1.946285,1.773277,-0.000000,0.000000
9.215939,0.200000,0.000000,0.194623,0.000000,0.005377,0.000000,1.946318,1.946318,1.776391,-0.000000,0.000000
9.231938,0.200000,0.000000,0.194627,0.000000,0.005373,0.000000,1.946352,1.946352,1.779505,-0.000000,0.000000
9.247938,0.200000,0.000000,0.194630,0.000000,0.005370,0.000000,1.946385,1.946385,1.782619,-0.000000,0.000000
9.263938,0.200000,0.000000,0.194633,0.000000,0.005367,0.000000,1.946418,1.946418,1.785733,-0.000000,0.000000
9.279938,0.200000,0.000000,0.194637,0.000000,0.005363,0.000000,1.946452,1.946452,1.788847,-0.000000,0.000000
9.295938,0.200000,0.000000,0.194640,0.000000,0.005360,0.000000,1.946485,1.946485,1.791961,-0.000000,0.000000
