t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt,seq_ok,status
0.016000,0.200000,0.000000,0.003197,0.000000,0.196803,0.000000,2.077280,2.077280,0.000000,0.000010,0.000000,1,0
0.032000,0.200000,0.000000,0.051483,0.000000,0.148517,0.000000,1.912338,1.912338,0.000824,0.000008,-0.000000,1,0
0.048000,0.200000,0.000000,0.103043,0.000000,0.096957,0.000000,1.923895,1.923895,0.002472,0.000006,-0.000000,1,0
0.064000,0.200000,0.000000,0.154390,0.000000,0.045610,0.000000,1.923948,1.923948,0.004943,0.000005,-0.000000,1,0
0.080000,0.200000,0.000000,0.192189,0.000000,0.007811,0.000000,1.924001,1.924001,0.008018,0.000004,-0.000000,1,0
0.096000,0.200000,0.000000,0.192870,0.000000,0.007130,0.000000,1.924054,1.924054,0.011104,0.000003,-0.000000,1,0
0.112000,0.200000,0.000000,0.192793,0.000000,0.007207,0.000000,1.924107,1.924107,0.014188,0.000002,-0.000000,1,0
0.128000,0.200000,0.000000,0.192719,0.000000,0.007281,0.000000,1.920294,1.920294,0.017272,0.000002,-0.000000,1,0
0.144000,0.200000,0.000000,0.192282,0.000000,0.007718,0.000000,1.924182,1.924182,0.020348,0.000002,-0.000000,1,0
0.160000,0.200000,0.000000,0.192605,0.000000,0.007395,0.000000,1.924234,1.924234,0.023430,0.000001,-0.000000,1,0
0.176000,0.200000,0.000000,0.192579,0.000000,0.007421,0.000000,1.924287,1.924287,0.026511,0.000001,-0.000000,1,0
0.192000,0.200000,0.000000,0.192552,0.000000,0.007448,0.000000,1.924340,1.924340,0.029592,0.000001,-0.000000,1,0
0.208000,0.200000,0.000000,0.192531,0.000000,0.007469,0.000000,1.924393,1.924393,0.032673,0.000001,-0.000000,1,0
0.224000,0.200000,0.000000,0.192516,0.000000,0.007484,0.000000,1.924446,1.924446,0.035753,0.000000,-0.000000,1,0
0.240000,0.200000,0.000000,0.192505,0.000000,0.007495,0.000000,1.924499,1.924499,0.038833,0.000000,-0.000000,1,0
0.256000,0.200000,0.000000,0.192497,0.000000,0.007503,0.000000,1.924551,1.924551,0.041913,0.000000,-0.000000,1,0
0.272000,0.200000,0.000000,0.192492,0.000000,0.007508,0.000000,1.924604,1.924604,0.044993,0.000000,-0.000000,1,0
0.288000,0.200000,0.000000,0.192489,0.000000,0.007511,0.000000,1.924657,1.924657,0.048072,0.000000,-0.000000,1,0
0.304000,0.200000,0.000000,0.192487,0.000000,0.007513,0.000000,1.924710,1.924710,0.051152,0.000000,-0.000000,1,0
0.320000,0.200000,0.000000,0.192487,0.000000,0.007513,0.000000,1.920897,1.920897,0.054232,0.000000,-0.000000,1,0
0.336000,0.200000,0.000000,0.192108,0.000000,0.007892,0.000000,1.924785,1.924785,0.057306,0.000000,-0.000000,1,0
0.352000,0.200000,0.000000,0.192479,0.000000,0.007521,0.000000,1.924838,1.924838,0.060385,0.000000,-0.000000,1,0
0.368000,0.200000,0.000000,0.192490,0.000000,0.007510,0.000000,1.924890,1.924890,0.063465,-0.000000,-0.000000,1,0
0.384000,0.200000,0.000000,0.192493,0.000000,0.007507,0.000000,1.924943,1.924943,0.066545,-0.000000,-0.000000,1,0
0.400000,0.200000,0.000000,0.192496,0.000000,0.007504,0.000000,1.924996,1.924996,0.069625,-0.000000,-0.000000,1,0
0.416000,0.200000,0.000000,0.192500,0.000000,0.007500,0.000000,1.925049,1.925049,0.072705,-0.000000,-0.000000,1,0
0.432000,0.200000,0.000000,0.192504,0.000000,0.007496,0.000000,1.925102,1.925102,0.075785,-0.000000,-0.000000,1,0
0.448000,0.200000,0.000000,0.192509,0.000000,0.007491,0.000000,1.925154,1.925154,0.078865,-0.000000,-0.000000,1,0
0.464000,0.200000,0.000000,0.192513,0.000000,0.007487,0.000000,1.925207,1.925207,0.081946,-0.000000,-0.000000,1,0
0.480000,0.200000,0.000000,0.192518,0.000000,0.007482,0.000000,1.921394,1.921394,0.085026,-0.000000,-0.000000,1,0
0.496000,0.200000,0.000000,0.192143,0.000000,0.007857,0.000000,1.925282,1.925282,0.088100,-0.000000,-0.000000,1,0
0.512000,0.200000,0.000000,0.192516,0.000000,0.007484,0.000000,1.925335,1.925335,0.091180,-0.000000,-0.000000,1,0
0.528000,0.200000,0.000000,0.192530,0.000000,0.007470,0.000000,1.925388,1.925388,0.094261,-0.000000,-0.000000,1,0
0.544000,0.200000,0.000000,0.192535,0.000000,0.007465,0.000000,1.925441,1.925441,0.097341,-0.000000,-0.000000,1,0
0.560000,0.200000,0.000000,0.192540,0.000000,0.007460,0.000000,1.925493,1.925493,0.100422,-0.000000,-0.000000,1,0
0.576000,0.200000,0.000000,0.192545,0.000000,0.007455,0.000000,1.925546,1.925546,0.103503,-0.000000,-0.000000,1,0
0.592000,0.200000,0.000000,0.192550,0.000000,0.007450,0.000000,1.925599,1.925599,0.106584,-0.000000,-0.000000,1,0
0.608000,0.200000,0.000000,0.192555,0.000000,0.007445,0.000000,1.925652,1.925652,0.109664,-0.000000,-0.000000,1,0
0.624000,0.200000,0.000000,0.192560,0.000000,0.007440,0.000000,1.921839,1.921839,0.112745,-0.000000,-0.000000,1,0
0.640000,0.200000,0.000000,0.192186,0.000000,0.007814,0.000000,1.925727,1.925727,0.115820,-0.000000,-0.000000,1,0
0.656000,0.200000,0.000000,0.192560,0.000000,0.007440,0.000000,1.925780,1.925780,0.118901,-0.000000,-0.000000,1,0
0.672000,0.200000,0.000000,0.192573,0.000000,0.007427,0.000000,1.925833,1.925833,0.121982,-0.000000,-0.000000,1,0
0.688000,0.200000,0.000000,0.192578,0.000000,0.007422,0.000000,1.925885,1.925885,0.125064,-0.000000,-0.000000,1,0
0.704000,0.200000,0.000000,0.192584,0.000000,0.007416,0.000000,1.925938,1.925938,0.128145,-0.000000,-0.000000,1,0
0.720000,0.200000,0.000000,0.192589,0.000000,0.007411,0.000000,1.925991,1.925991,0.131227,-0.000000,-0.000000,1,0
0.736000,0.200000,0.000000,0.192594,0.000000,0.007406,0.000000,1.926044,1.926044,0.134308,-0.000000,-0.000000,1,0
0.752000,0.200000,0.000000,0.192599,0.000000,0.007401,0.000000,1.926097,1.926097,0.137390,-0.000000,-0.000000,1,0
0.768000,0.200000,0.000000,0.192604,0.000000,0.007396,0.000000,1.922284,1.922284,0.140471,-0.000000,-0.000000,1,0
0.784000,0.200000,0.000000,0.192230,0.000000,0.007770,0.000000,1.926172,1.926172,0.143547,-0.000000,-0.000000,1,0
0.800000,0.200000,0.000000,0.192604,0.000000,0.007396,0.000000,1.926224,1.926224,0.146629,-0.000000,-0.000000,1,0
0.816000,0.200000,0.000000,0.192617,0.000000,0.007383,0.000000,1.926277,1.926277,0.149710,-0.000000,-0.000000,1,0
0.831999,0.200000,0.000000,0.192623,0.000000,0.007377,0.000000,1.926330,1.926330,0.152792,-0.000000,-0.000000,1,0
0.847999,0.200000,0.000000,0.192628,0.000000,0.007372,0.000000,1.926383,1.926383,0.155874,-0.000000,-0.000000,1,0
0.863999,0.200000,0.000000,0.192633,0.000000,0.007367,0.000000,1.926436,1.926436,0.158957,-0.000000,-0.000000,1,0
0.879999,0.200000,0.000000,0.192638,0.000000,0.007362,0.000000,1.926488,1.926488,0.162039,-0.000000,-0.000000,1,0
0.895999,0.200000,0.000000,0.192644,0.000000,0.007356,0.000000,1.922676,1.922676,0.165121,-0.000000,-0.000000,1,0
0.911999,0.200000,0.000000,0.192269,0.000000,0.007731,0.000000,1.926563,1.926563,0.168197,-0.000000,-0.000000,1,0
0.927999,0.200000,0.000000,0.192643,0.000000,0.007357,0.000000,1.926616,1.926616,0.171280,-0.000000,-0.000000,1,0
0.943999,0.200000,0.000000,0.192656,0.000000,0.007344,0.000000,1.926669,1.926669,0.174362,-0.000000,-0.000000,1,0
0.959999,0.200000,0.000000,0.192662,0.000000,0.007338,0.000000,1.926722,1.926722,0.177445,-0.000000,-0.000000,1,0
0.975999,0.200000,0.000000,0.192667,0.000000,0.007333,0.000000,1.926775,1.926775,0.180528,-0.000000,-0.000000,1,0
0.991999,0.200000,0.000000,0.192672,0.000000,0.007328,0.000000,1.926827,1.926827,0.183610,-0.000000,-0.000000,1,0
1.007999,0.200000,0.000000,0.192678,0.000000,0.007322,0.000000,1.926880,1.926880,0.186693,-0.000000,-0.000000,1,0
1.023999,0.200000,0.000000,0.192683,0.000000,0.007317,0.000000,1.923067,1.923067,0.189776,-0.000000,-0.000000,1,0
1.039999,0.200000,0.000000,0.192308,0.000000,0.007692,0.000000,1.926955,1.926955,0.192853,-0.000000,-0.000000,1,0
1.055999,0.200000,0.000000,0.192682,0.000000,0.007318,0.000000,1.927008,1.927008,0.195936,-0.000000,-0.000000,1,0
1.071999,0.200000,0.000000,0.192696,0.000000,0.007304,0.000000,1.927061,1.927061,0.199019,-0.000000,-0.000000,1,0
1.087999,0.200000,0.000000,0.192701,0.000000,0.007299,0.000000,1.927114,1.927114,0.202102,-0.000000,-0.000000,1,0
1.103999,0.200000,0.000000,0.192706,0.000000,0.007294,0.000000,1.927166,1.927166,0.205186,-0.000000,-0.000000,1,0
1.119999,0.200000,0.000000,0.192712,0.000000,0.007288,0.000000,1.927219,1.927219,0.208269,-0.000000,-0.000000,1,0
1.135999,0.200000,0.000000,0.192717,0.000000,0.007283,0.000000,1.923406,1.923406,0.211352,-0.000000,-0.000000,1,0
1.151999,0.200000,0.000000,0.192342,0.000000,0.007658,0.000000,1.927294,1.927294,0.214430,-0.000000,-0.000000,1,0
1.168000,0.200000,0.000000,0.192716,0.000000,0.007284,0.000000,1.927347,1.927347,0.217513,-0.000000,-0.000000,1,0
1.184000,0.200000,0.000000,0.192730,0.000000,0.007270,0.000000,1.927400,1.927400,0.220597,-0.000000,-0.000000,1,0
1.200000,0.200000,0.000000,0.192735,0.000000,0.007265,0.000000,1.927453,1.927453,0.223681,-0.000000,-0.000000,1,0
1.216000,0.200000,0.000000,0.192740,0.000000,0.007260,0.000000,1.927505,1.927505,0.226765,-0.000000,-0.000000,1,0
1.232000,0.200000,0.000000,0.192745,0.000000,0.007255,0.000000,1.927558,1.927558,0.229849,-0.000000,-0.000000,1,0
1.248000,0.200000,0.000000,0.192751,0.000000,0.007249,0.000000,1.923746,1.923746,0.232933,-0.000000,-0.000000,1,0
1.264000,0.200000,0.000000,0.192376,0.000000,0.007624,0.000000,1.927633,1.927633,0.236011,-0.000000,-0.000000,1,0
1.280000,0.200000,0.000000,0.192750,0.000000,0.007250,0.000000,1.927686,1.927686,0.239095,-0.000000,-0.000000,1,0
1.296000,0.200000,0.000000,0.192763,0.000000,0.007237,0.000000,1.927739,1.927739,0.242179,-0.000000,-0.000000,1,0
1.312000,0.200000,0.000000,0.192769,0.000000,0.007231,0.000000,1.927792,1.927792,0.245263,-0.000000,-0.000000,1,0
1.328000,0.200000,0.000000,0.192774,0.000000,0.007226,0.000000,1.927845,1.927845,0.248347,-0.000000,-0.000000,1,0
1.344000,0.200000,0.000000,0.192779,0.000000,0.007221,0.000000,1.927897,1.927897,0.251432,-0.000000,-0.000000,1,0
1.360000,0.200000,0.000000,0.192785,0.000000,0.007215,0.000000,1.924085,1.924085,0.254516,-0.000000,-0.000000,1,0
1.376000,0.200000,0.000000,0.192410,0.000000,0.007590,0.000000,1.927972,1.927972,0.257595,-0.000000,-0.000000,1,0
1.392000,0.200000,0.000000,0.192784,0.000000,0.007216,0.000000,1.928025,1.928025,0.260680,-0.000000,-0.000000,1,0
1.408000,0.200000,0.000000,0.192797,0.000000,0.007203,0.000000,1.928078,1.928078,0.263764,-0.000000,-0.000000,1,0
1.424000,0.200000,0.000000,0.192803,0.000000,0.007197,0.000000,1.928131,1.928131,0.266849,-0.000000,-0.000000,1,0
1.440000,0.200000,0.000000,0.192808,0.000000,0.007192,0.000000,1.928184,1.928184,0.269934,-0.000000,-0.000000,1,0
1.456000,0.200000,0.000000,0.192813,0.000000,0.007187,0.000000,1.924371,1.924371,0.273019,-0.000000,-0.000000,1,0
1.472000,0.200000,0.000000,0.192439,0.000000,0.007561,0.000000,1.928259,1.928259,0.276098,-0.000000,-0.000000,1,0
1.488000,0.200000,0.000000,0.192813,0.000000,0.007187,0.000000,1.928311,1.928311,0.279183,-0.000000,-0.000000,1,0
1.504000,0.200000,0.000000,0.192826,0.000000,0.007174,0.000000,1.928364,1.928364,0.282268,-0.000000,-0.000000,1,0
1.520000,0.200000,0.000000,0.192831,0.000000,0.007169,0.000000,1.928417,1.928417,0.285354,-0.000000,-0.000000,1,0
1.536000,0.200000,0.000000,0.192837,0.000000,0.007163,0.000000,1.928470,1.928470,0.288439,-0.000000,-0.000000,1,0
1.552000,0.200000,0.000000,0.192842,0.000000,0.007158,0.000000,1.924657,1.924657,0.291525,-0.000000,-0.000000,1,0
1.568000,0.200000,0.000000,0.192467,0.000000,0.007533,0.000000,1.928545,1.928545,0.294604,-0.000000,-0.000000,1,0
1.584000,0.200000,0.000000,0.192841,0.000000,0.007159,0.000000,1.928598,1.928598,0.297689,-0.000000,-0.000000,1,0
1.600000,0.200000,0.000000,0.192855,0.000000,0.007145,0.000000,1.928650,1.928650,0.300775,-0.000000,-0.000000,1,0
1.616000,0.200000,0.000000,0.192860,0.000000,0.007140,0.000000,1.928703,1.928703,0.303861,-0.000000,-0.000000,1,0
1.632000,0.200000,0.000000,0.192865,0.000000,0.007135,0.000000,1.928756,1.928756,0.306947,-0.000000,-0.000000,1,0
1.648000,0.200000,0.000000,0.192870,0.000000,0.007130,0.000000,1.924943,1.924943,0.310033,-0.000000,-0.000000,1,0
1.664001,0.200000,0.000000,0.192496,0.000000,0.007504,0.000000,1.928831,1.928831,0.313113,-0.000000,-0.000000,1,0
1.680001,0.200000,0.000000,0.192870,0.000000,0.007130,0.000000,1.928884,1.928884,0.316199,-0.000000,-0.000000,1,0
1.696001,0.200000,0.000000,0.192883,0.000000,0.007117,0.000000,1.928937,1.928937,0.319285,-0.000000,-0.000000,1,0
1.712001,0.200000,0.000000,0.192889,0.000000,0.007111,0.000000,1.928989,1.928989,0.322371,-0.000000,-0.000000,1,0
1.728001,0.200000,0.000000,0.192894,0.000000,0.007106,0.000000,1.929042,1.929042,0.325457,-0.000000,-0.000000,1,0
1.744001,0.200000,0.000000,0.192899,0.000000,0.007101,0.000000,1.925229,1.925229,0.328544,-0.000000,-0.000000,1,0
1.760001,0.200000,0.000000,0.192525,0.000000,0.007475,0.000000,1.929117,1.929117,0.331624,-0.000000,-0.000000,1,0
1.776001,0.200000,0.000000,0.192898,0.000000,0.007102,0.000000,1.929170,1.929170,0.334710,-0.000000,-0.000000,1,0
1.792001,0.200000,0.000000,0.192912,0.000000,0.007088,0.000000,1.929223,1.929223,0.337797,-0.000000,-0.000000,1,0
1.808001,0.200000,0.000000,0.192917,0.000000,0.007083,0.000000,1.929276,1.929276,0.340884,-0.000000,-0.000000,1,0
1.824001,0.200000,0.000000,0.192922,0.000000,0.007078,0.000000,1.925463,1.925463,0.343970,-0.000000,-0.000000,1,0
1.840001,0.200000,0.000000,0.192548,0.000000,0.007452,0.000000,1.929350,1.929350,0.347051,-0.000000,-0.000000,1,0
1.856001,0.200000,0.000000,0.192922,0.000000,0.007078,0.000000,1.929403,1.929403,0.350138,-0.000000,-0.000000,1,0
1.872001,0.200000,0.000000,0.192935,0.000000,0.007065,0.000000,1.929456,1.929456,0.353225,-0.000000,-0.000000,1,0
1.888001,0.200000,0.000000,0.192941,0.000000,0.007059,0.000000,1.929509,1.929509,0.356312,-0.000000,-0.000000,1,0
1.904001,0.200000,0.000000,0.192946,0.000000,0.007054,0.000000,1.929562,1.929562,0.359399,-0.000000,-0.000000,1,0
1.920001,0.200000,0.000000,0.192951,0.000000,0.007049,0.000000,1.925749,1.925749,0.362486,-0.000000,-0.000000,1,0
1.936001,0.200000,0.000000,0.192577,0.000000,0.007423,0.000000,1.929637,1.929637,0.365567,-0.000000,-0.000000,1,0
1.952001,0.200000,0.000000,0.192950,0.000000,0.007050,0.000000,1.929690,1.929690,0.368655,-0.000000,-0.000000,1,0
1.968001,0.200000,0.000000,0.192964,0.000000,0.007036,0.000000,1.929742,1.929742,0.371742,-0.000000,-0.000000,1,0
1.984001,0.200000,0.000000,0.192969,0.000000,0.007031,0.000000,1.929795,1.929795,0.374830,-0.000000,-0.000000,1,0
2.000001,0.200000,0.000000,0.192974,0.000000,0.007026,0.000000,1.925982,1.925982,0.377917,-0.000000,-0.000000,1,0
2.016001,0.200000,0.000000,0.192600,0.000000,0.007400,0.000000,1.929870,1.929870,0.380999,-0.000000,-0.000000,1,0
2.032001,0.200000,0.000000,0.192974,0.000000,0.007026,0.000000,1.929923,1.929923,0.384086,-0.000000,-0.000000,1,0
2.048001,0.200000,0.000000,0.192987,0.000000,0.007013,0.000000,1.929976,1.929976,0.387174,-0.000000,-0.000000,1,0
2.064001,0.200000,0.000000,0.192993,0.000000,0.007007,0.000000,1.930029,1.930029,0.390262,-0.000000,-0.000000,1,0
2.080001,0.200000,0.000000,0.192998,0.000000,0.007002,0.000000,1.926216,1.926216,0.393350,-0.000000,-0.000000,1,0
2.096001,0.200000,0.000000,0.192623,0.000000,0.007377,0.000000,1.930104,1.930104,0.396432,-0.000000,-0.000000,1,0
2.112001,0.200000,0.000000,0.192997,0.000000,0.007003,0.000000,1.930156,1.930156,0.399520,-0.000000,-0.000000,1,0
2.128001,0.200000,0.000000,0.193011,0.000000,0.006989,0.000000,1.930209,1.930209,0.402608,-0.000000,-0.000000,1,0
2.144001,0.200000,0.000000,0.193016,0.000000,0.006984,0.000000,1.930262,1.930262,0.405696,-0.000000,-0.000000,1,0
2.160002,0.200000,0.000000,0.193021,0.000000,0.006979,0.000000,1.926449,1.926449,0.408785,-0.000000,-0.000000,1,0
2.176002,0.200000,0.000000,0.192647,0.000000,0.007353,0.000000,1.930337,1.930337,0.411867,-0.000000,-0.000000,1,0
2.192002,0.200000,0.000000,0.193020,0.000000,0.006980,0.000000,1.930390,1.930390,0.414955,-0.000000,-0.000000,1,0
2.208002,0.200000,0.000000,0.193034,0.000000,0.006966,0.000000,1.930443,1.930443,0.418044,-0.000000,-0.000000,1,0
2.224002,0.200000,0.000000,0.193039,0.000000,0.006961,0.000000,1.930495,1.930495,0.421133,-0.000000,-0.000000,1,0
2.240002,0.200000,0.000000,0.193045,0.000000,0.006955,0.000000,1.926683,1.926683,0.424221,-0.000000,-0.000000,1,0
2.256002,0.200000,0.000000,0.192670,0.000000,0.007330,0.000000,1.930570,1.930570,0.427304,-0.000000,-0.000000,1,0
2.272002,0.200000,0.000000,0.193044,0.000000,0.006956,0.000000,1.930623,1.930623,0.430393,-0.000000,-0.000000,1,0
2.288002,0.200000,0.000000,0.193057,0.000000,0.006943,0.000000,1.930676,1.930676,0.433482,-0.000000,-0.000000,1,0
2.304002,0.200000,0.000000,0.193063,0.000000,0.006937,0.000000,1.930729,1.930729,0.436571,-0.000000,-0.000000,1,0
2.320002,0.200000,0.000000,0.193068,0.000000,0.006932,0.000000,1.926916,1.926916,0.439660,-0.000000,-0.000000,1,0
2.336002,0.200000,0.000000,0.192693,0.000000,0.007307,0.000000,1.930804,1.930804,0.442743,-0.000000,-0.000000,1,0
2.352002,0.200000,0.000000,0.193067,0.000000,0.006933,0.000000,1.930857,1.930857,0.445832,-0.000000,-0.000000,1,0
2.368002,0.200000,0.000000,0.193081,0.000000,0.006919,0.000000,1.930909,1.930909,0.448921,-0.000000,-0.000000,1,0
2.384002,0.200000,0.000000,0.193086,0.000000,0.006914,0.000000,1.930962,1.930962,0.452011,-0.000000,-0.000000,1,0
2.400002,0.200000,0.000000,0.193091,0.000000,0.006909,0.000000,1.927149,1.927149,0.455100,-0.000000,-0.000000,1,0
2.416002,0.200000,0.000000,0.192717,0.000000,0.007283,0.000000,1.931037,1.931037,0.458183,-0.000000,-0.000000,1,0
2.432002,0.200000,0.000000,0.193090,0.000000,0.006910,0.000000,1.931090,1.931090,0.461273,-0.000000,-0.000000,1,0
2.448002,0.200000,0.000000,0.193104,0.000000,0.006896,0.000000,1.931143,1.931143,0.464363,-0.000000,-0.000000,1,0
2.464002,0.200000,0.000000,0.193109,0.000000,0.006891,0.000000,1.931196,1.931196,0.467452,-0.000000,-0.000000,1,0
2.480002,0.200000,0.000000,0.193115,0.000000,0.006885,0.000000,1.927383,1.927383,0.470542,-0.000000,-0.000000,1,0
2.496002,0.200000,0.000000,0.192740,0.000000,0.007260,0.000000,1.931270,1.931270,0.473626,-0.000000,-0.000000,1,0
2.512002,0.200000,0.000000,0.193114,0.000000,0.006886,0.000000,1.931323,1.931323,0.476716,-0.000000,-0.000000,1,0
2.528002,0.200000,0.000000,0.193127,0.000000,0.006873,0.000000,1.931376,1.931376,0.479806,-0.000000,-0.000000,1,0
2.544002,0.200000,0.000000,0.193133,0.000000,0.006867,0.000000,1.927563,1.927563,0.482896,-0.000000,-0.000000,1,0
2.560002,0.200000,0.000000,0.192758,0.000000,0.007242,0.000000,1.931451,1.931451,0.485980,-0.000000,-0.000000,1,0
2.576002,0.200000,0.000000,0.193132,0.000000,0.006868,0.000000,1.931504,1.931504,0.489070,-0.000000,-0.000000,1,0
2.592002,0.200000,0.000000,0.193145,0.000000,0.006855,0.000000,1.931557,1.931557,0.492161,-0.000000,-0.000000,1,0
2.608002,0.200000,0.000000,0.193151,0.000000,0.006849,0.000000,1.931610,1.931610,0.495251,-0.000000,-0.000000,1,0
2.624002,0.200000,0.000000,0.193156,0.000000,0.006844,0.000000,1.927797,1.927797,0.498341,-0.000000,-0.000000,1,0
2.640002,0.200000,0.000000,0.192782,0.000000,0.007218,0.000000,1.931684,1.931684,0.501426,-0.000000,-0.000000,1,0
2.656003,0.200000,0.000000,0.193155,0.000000,0.006845,0.000000,1.931737,1.931737,0.504516,-0.000000,-0.000000,1,0
2.672003,0.200000,0.000000,0.193169,0.000000,0.006831,0.000000,1.931790,1.931790,0.507607,-0.000000,-0.000000,1,0
2.688003,0.200000,0.000000,0.193174,0.000000,0.006826,0.000000,1.927977,1.927977,0.510698,-0.000000,-0.000000,1,0
2.704003,0.200000,0.000000,0.192800,0.000000,0.007200,0.000000,1.931865,1.931865,0.513783,-0.000000,-0.000000,1,0
2.720003,0.200000,0.000000,0.193173,0.000000,0.006827,0.000000,1.931918,1.931918,0.516873,-0.000000,-0.000000,1,0
2.736003,0.200000,0.000000,0.193187,0.000000,0.006813,0.000000,1.931971,1.931971,0.519964,-0.000000,-0.000000,1,0
2.752003,0.200000,0.000000,0.193192,0.000000,0.006808,0.000000,1.928158,1.928158,0.523056,-0.000000,-0.000000,1,0
2.768003,0.200000,0.000000,0.192818,0.000000,0.007182,0.000000,1.932046,1.932046,0.526141,-0.000000,-0.000000,1,0
2.784003,0.200000,0.000000,0.193191,0.000000,0.006809,0.000000,1.932099,1.932099,0.529232,-0.000000,-0.000000,1,0
2.800003,0.200000,0.000000,0.193205,0.000000,0.006795,0.000000,1.932151,1.932151,0.532323,-0.000000,-0.000000,1,0
2.816003,0.200000,0.000000,0.193210,0.000000,0.006790,0.000000,1.932204,1.932204,0.535414,-0.000000,-0.000000,1,0
2.832003,0.200000,0.000000,0.193215,0.000000,0.006785,0.000000,1.928391,1.928391,0.538506,-0.000000,-0.000000,1,0
2.848003,0.200000,0.000000,0.192841,0.000000,0.007159,0.000000,1.932279,1.932279,0.541591,-0.000000,-0.000000,1,0
2.864003,0.200000,0.000000,0.193215,0.000000,0.006785,0.000000,1.932332,1.932332,0.544683,-0.000000,-0.000000,1,0
2.880003,0.200000,0.000000,0.193228,0.000000,0.006772,0.000000,1.932385,1.932385,0.547774,-0.000000,-0.000000,1,0
2.896003,0.200000,0.000000,0.193234,0.000000,0.006766,0.000000,1.928572,1.928572,0.550866,-0.000000,-0.000000,1,0
2.912003,0.200000,0.000000,0.192859,0.000000,0.007141,0.000000,1.932460,1.932460,0.553952,-0.000000,-0.000000,1,0
2.928003,0.200000,0.000000,0.193233,0.000000,0.006767,0.000000,1.932513,1.932513,0.557044,-0.000000,-0.000000,1,0
2.944003,0.200000,0.000000,0.193246,0.000000,0.006754,0.000000,1.932565,1.932565,0.560135,-0.000000,-0.000000,1,0
2.960003,0.200000,0.000000,0.193252,0.000000,0.006748,0.000000,1.928752,1.928752,0.563227,-0.000000,-0.000000,1,0
2.976003,0.200000,0.000000,0.192877,0.000000,0.007123,0.000000,1.932640,1.932640,0.566314,-0.000000,-0.000000,1,0
2.992003,0.200000,0.000000,0.193251,0.000000,0.006749,0.000000,1.932693,1.932693,0.569406,-0.000000,-0.000000,1,0
3.008003,0.200000,0.000000,0.193264,0.000000,0.006736,0.000000,1.932746,1.932746,0.572498,-0.000000,-0.000000,1,0
3.024003,0.200000,0.000000,0.193270,0.000000,0.006730,0.000000,1.928933,1.928933,0.575590,-0.000000,-0.000000,1,0
3.040003,0.200000,0.000000,0.192895,0.000000,0.007105,0.000000,1.932821,1.932821,0.578676,-0.000000,-0.000000,1,0
3.056003,0.200000,0.000000,0.193269,0.000000,0.006731,0.000000,1.932874,1.932874,0.581769,-0.000000,-0.000000,1,0
3.072003,0.200000,0.000000,0.193282,0.000000,0.006718,0.000000,1.932926,1.932926,0.584861,-0.000000,-0.000000,1,0
3.088003,0.200000,0.000000,0.193288,0.000000,0.006712,0.000000,1.929114,1.929114,0.587954,-0.000000,-0.000000,1,0
3.104003,0.200000,0.000000,0.192913,0.000000,0.007087,0.000000,1.933001,1.933001,0.591040,-0.000000,-0.000000,1,0
3.120003,0.200000,0.000000,0.193287,0.000000,0.006713,0.000000,1.933054,1.933054,0.594133,-0.000000,-0.000000,1,0
3.136003,0.200000,0.000000,0.193300,0.000000,0.006700,0.000000,1.933107,1.933107,0.597226,-0.000000,-0.000000,1,0
3.152004,0.200000,0.000000,0.193306,0.000000,0.006694,0.000000,1.929294,1.929294,0.600319,-0.000000,-0.000000,1,0
3.168004,0.200000,0.000000,0.192931,0.000000,0.007069,0.000000,1.933182,1.933182,0.603406,-0.000000,-0.000000,1,0
3.184004,0.200000,0.000000,0.193305,0.000000,0.006695,0.000000,1.933235,1.933235,0.606499,-0.000000,-0.000000,1,0
3.200004,0.200000,0.000000,0.193319,0.000000,0.006682,0.000000,1.933288,1.933288,0.609592,-0.000000,-0.000000,1,0
3.216004,0.200000,0.000000,0.193324,0.000000,0.006676,0.000000,1.929475,1.929475,0.612685,-0.000000,-0.000000,1,0
3.232004,0.200000,0.000000,0.192949,0.000000,0.007051,0.000000,1.933363,1.933363,0.615772,-0.000000,-0.000000,1,0
3.248004,0.200000,0.000000,0.193323,0.000000,0.006677,0.000000,1.933415,1.933415,0.618865,-0.000000,-0.000000,1,0
3.264004,0.200000,0.000000,0.193337,0.000000,0.006663,0.000000,1.933468,1.933468,0.621959,-0.000000,-0.000000,1,0
3.280004,0.200000,0.000000,0.193342,0.000000,0.006658,0.000000,1.929655,1.929655,0.625052,-0.000000,-0.000000,1,0
3.296004,0.200000,0.000000,0.192967,0.000000,0.007033,0.000000,1.933543,1.933543,0.628139,-0.000000,-0.000000,1,0
3.312004,0.200000,0.000000,0.193341,0.000000,0.006659,0.000000,1.933596,1.933596,0.631233,-0.000000,-0.000000,1,0
3.328004,0.200000,0.000000,0.193355,0.000000,0.006645,0.000000,1.933649,1.933649,0.634327,-0.000000,-0.000000,1,0
3.344004,0.200000,0.000000,0.193360,0.000000,0.006640,0.000000,1.929836,1.929836,0.637420,-0.000000,-0.000000,1,0
3.360004,0.200000,0.000000,0.192986,0.000000,0.007014,0.000000,1.933724,1.933724,0.640508,-0.000000,-0.000000,1,0
3.376004,0.200000,0.000000,0.193359,0.000000,0.006641,0.000000,1.933776,1.933776,0.643602,-0.000000,-0.000000,1,0
