t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt,seq_ok,status
9.391936,0.200000,0.040000,0.194467,-0.047937,0.005533,0.087937,1.891662,2.002141,1.790747,0.113940,0.226082,1,0
9.407936,0.200000,0.040000,0.194085,0.143811,0.005915,-0.103811,1.968730,1.925147,1.793774,0.114637,0.228040,1,0
9.423936,0.200000,0.040000,0.194444,-0.047937,0.005556,0.087937,1.891787,2.002165,1.796804,0.115341,0.227274,1,0
9.439936,0.200000,0.040000,0.194093,0.095874,0.005907,-0.055874,1.947595,1.942566,1.799830,0.116041,0.229227,1,0
9.455935,0.200000,0.040000,0.194474,0.000000,0.005526,0.040000,1.913005,1.984932,1.802860,0.116749,0.229144,1,0
9.471935,0.200000,0.040000,0.194499,0.095874,0.005501,-0.055874,1.947721,1.942590,1.805890,0.117457,0.230419,1,0
9.487935,0.200000,0.040000,0.194488,-0.047937,0.005512,0.087937,1.891870,2.002351,1.808919,0.118168,0.230332,1,0
9.503935,0.200000,0.040000,0.194106,0.143811,0.005894,-0.103811,1.968939,1.925357,1.811943,0.118878,0.232289,1,0
9.519935,0.200000,0.040000,0.194465,-0.047937,0.005535,0.087937,1.891996,2.002375,1.814971,0.119595,0.231524,1,0
9.535934,0.200000,0.040000,0.194114,0.143811,0.005886,-0.103811,1.969064,1.925382,1.817993,0.120308,0.233477,1,0
9.551934,0.200000,0.040000,0.194472,-0.095874,0.005528,0.135874,1.870860,2.019795,1.821020,0.121029,0.232707,1,0
9.567934,0.200000,0.040000,0.193722,0.191748,0.006278,-0.151748,1.990282,1.908148,1.824036,0.121745,0.235345,1,0
9.583934,0.200000,0.040000,0.194450,-0.095874,0.005550,0.135874,1.870986,2.019819,1.827061,0.122471,0.233897,1,0
9.599934,0.200000,0.040000,0.193731,0.143811,0.006269,-0.103811,1.969147,1.925568,1.830076,0.123190,0.236530,1,0
9.615933,0.200000,0.040000,0.194480,-0.047937,0.005520,0.087937,1.892204,2.002586,1.833101,0.123920,0.235766,1,0
9.631933,0.200000,0.040000,0.194137,0.143811,0.005863,-0.103811,1.969273,1.925592,1.836121,0.124646,0.237720,1,0
9.647933,0.200000,0.040000,0.194494,-0.047937,0.005506,0.087937,1.892330,2.002610,1.839146,0.125380,0.236952,1,0
9.663933,0.200000,0.040000,0.194144,0.047937,0.005856,-0.007937,1.930742,1.964273,1.842165,0.126110,0.238903,1,0
9.679933,0.200000,0.040000,0.194558,0.047937,0.005442,-0.007937,1.930805,1.964285,1.845189,0.126847,0.239503,1,0
9.695932,0.200000,0.040000,0.194569,0.047937,0.005431,-0.007937,1.930868,1.964297,1.848213,0.127587,0.240100,1,0
9.711932,0.200000,0.040000,0.194573,0.000000,0.005427,0.040000,1.909670,1.981704,1.851237,0.128328,0.240694,1,0
9.727932,0.200000,0.040000,0.194176,0.095874,0.005824,-0.055874,1.952086,1.947064,1.854254,0.129069,0.241973,1,0
9.743932,0.200000,0.040000,0.194914,0.000000,0.005086,0.040000,1.909796,1.981728,1.857282,0.129817,0.241890,1,0
9.759932,0.200000,0.040000,0.194192,0.047937,0.005808,-0.007937,1.930951,1.964483,1.860298,0.130562,0.243163,1,0
9.775931,0.200000,0.040000,0.194577,0.047937,0.005423,-0.007937,1.931014,1.964495,1.863319,0.131313,0.243761,1,0
9.791931,0.200000,0.040000,0.194589,0.047937,0.005411,-0.007937,1.931077,1.964507,1.866341,0.132065,0.244355,1,0
9.807931,0.200000,0.040000,0.194593,0.047937,0.005407,-0.007937,1.931139,1.964519,1.869361,0.132819,0.244948,1,0
9.823931,0.200000,0.040000,0.194597,0.000000,0.005403,0.040000,1.909941,1.981927,1.872382,0.133575,0.245539,1,0
9.839931,0.200000,0.040000,0.194201,0.095874,0.005799,-0.055874,1.952358,1.947286,1.875396,0.134331,0.246816,1,0
9.855930,0.200000,0.040000,0.194939,0.000000,0.005061,0.040000,1.910067,1.981951,1.878420,0.135094,0.246731,1,0
9.871930,0.200000,0.040000,0.194217,0.047937,0.005783,-0.007937,1.931222,1.964706,1.881433,0.135853,0.248003,1,0
9.887930,0.200000,0.040000,0.194602,0.047937,0.005398,-0.007937,1.931285,1.964718,1.884451,0.136618,0.248600,1,0
9.903930,0.200000,0.040000,0.194615,0.047937,0.005385,-0.007937,1.931348,1.964730,1.887469,0.137385,0.249194,1,0
9.919930,0.200000,0.040000,0.194619,0.000000,0.005381,0.040000,1.910150,1.982137,1.890487,0.138154,0.249786,1,0
9.935929,0.200000,0.040000,0.194223,0.095874,0.005777,-0.055874,1.952566,1.947497,1.893498,0.138923,0.251063,1,0
9.951929,0.200000,0.040000,0.194961,0.000000,0.005039,0.040000,1.910276,1.982161,1.896519,0.139699,0.250979,1,0
9.967929,0.200000,0.040000,0.194238,0.047937,0.005762,-0.007937,1.931431,1.964916,1.899529,0.140471,0.252252,1,0
9.983929,0.200000,0.040000,0.194624,0.047937,0.005376,-0.007937,1.931494,1.964928,1.902545,0.141249,0.252849,1,0
9.999928,0.200000,0.040000,0.194636,0.047937,0.005364,-0.007937,1.931557,1.964940,1.905560,0.142029,0.253443,1,0
10.015928,0.200000,0.040000,0.194640,0.000000,0.005360,0.040000,1.910358,1.982348,1.908574,0.142811,0.254035,1,0
10.031928,0.200000,0.040000,0.194244,0.095874,0.005756,-0.055874,1.952775,1.947707,1.911582,0.143592,0.255313,1,0
10.047928,0.200000,0.040000,0.194982,0.000000,0.005018,0.040000,1.910484,1.982372,1.914600,0.144381,0.255228,1,0
10.063928,0.200000,0.040000,0.194259,0.047937,0.005741,-0.007937,1.931639,1.965127,1.917608,0.145167,0.256501,1,0
10.079927,0.200000,0.040000,0.194645,0.047937,0.005355,-0.007937,1.931702,1.965139,1.920620,0.145957,0.257098,1,0
10.095927,0.200000,0.040000,0.194657,0.047937,0.005343,-0.007937,1.931765,1.965151,1.923632,0.146750,0.257692,1,0
10.111927,0.200000,0.040000,0.194661,0.000000,0.005339,0.040000,1.910567,1.982558,1.926643,0.147545,0.258284,1,0
10.127927,0.200000,0.040000,0.194265,0.047937,0.005735,-0.007937,1.931722,1.965313,1.929648,0.148339,0.259562,1,0
10.143927,0.200000,0.040000,0.194657,0.047937,0.005343,-0.007937,1.931785,1.965325,1.932658,0.149139,0.260163,1,0
10.159926,0.200000,0.040000,0.194670,0.047937,0.005330,-0.007937,1.931848,1.965337,1.935668,0.149942,0.260760,1,0
10.175926,0.200000,0.040000,0.194674,0.047937,0.005326,-0.007937,1.931911,1.965349,1.938677,0.150745,0.261354,1,0
10.191926,0.200000,0.040000,0.194678,0.047937,0.005322,-0.007937,1.931974,1.965361,1.941686,0.151551,0.261947,1,0
10.207926,0.200000,0.040000,0.194682,0.000000,0.005318,0.040000,1.910775,1.982769,1.944695,0.152358,0.262538,1,0
10.223926,0.200000,0.040000,0.194285,0.047937,0.005715,-0.007937,1.931931,1.965524,1.947696,0.153166,0.263815,1,0
10.239925,0.200000,0.040000,0.194678,0.047937,0.005322,-0.007937,1.931993,1.965536,1.950703,0.153979,0.264416,1,0
10.255925,0.200000,0.040000,0.194691,0.047937,0.005309,-0.007937,1.932056,1.965548,1.953710,0.154794,0.265012,1,0
10.271925,0.200000,0.040000,0.194695,0.047937,0.005305,-0.007937,1.932119,1.965560,1.956716,0.155610,0.265607,1,0
10.287925,0.200000,0.040000,0.194699,0.000000,0.005301,0.040000,1.910921,1.982967,1.959722,0.156429,0.266200,1,0
10.303925,0.200000,0.040000,0.194302,0.095874,0.005698,-0.055874,1.953337,1.948327,1.962721,0.157247,0.267478,1,0
10.319924,0.200000,0.040000,0.195041,0.000000,0.004959,0.040000,1.911047,1.982991,1.965730,0.158073,0.267394,1,0
10.335924,0.200000,0.040000,0.194318,0.047937,0.005682,-0.007937,1.932202,1.965746,1.968729,0.158895,0.268668,1,0
10.351924,0.200000,0.040000,0.194703,0.047937,0.005297,-0.007937,1.932265,1.965758,1.971732,0.159723,0.269266,1,0
10.367924,0.200000,0.040000,0.194716,0.047937,0.005284,-0.007937,1.932328,1.965770,1.974735,0.160553,0.269861,1,0
10.383924,0.200000,0.040000,0.194720,0.000000,0.005280,0.040000,1.911130,1.983178,1.977738,0.161384,0.270454,1,0
10.399923,0.200000,0.040000,0.194324,0.095874,0.005676,-0.055874,1.953546,1.948537,1.980734,0.162215,0.271733,1,0
10.415923,0.200000,0.040000,0.195062,0.000000,0.004938,0.040000,1.911255,1.983202,1.983740,0.163054,0.271649,1,0
10.431923,0.200000,0.040000,0.194339,0.047937,0.005661,-0.007937,1.932410,1.965957,1.986735,0.163889,0.272923,1,0
10.447923,0.200000,0.040000,0.194724,0.047937,0.005276,-0.007937,1.932473,1.965969,1.989735,0.164729,0.273521,1,0
10.463923,0.200000,0.040000,0.194737,0.000000,0.005263,0.040000,1.911275,1.983376,1.992735,0.165572,0.274116,1,0
10.479922,0.200000,0.040000,0.194341,0.143811,0.005659,-0.103811,1.971087,1.927475,1.995728,0.166414,0.275397,1,0
10.495922,0.200000,0.040000,0.194678,-0.047937,0.005322,0.087937,1.894144,2.004493,1.998725,0.167262,0.274627,1,0
10.511922,0.200000,0.040000,0.194327,0.047937,0.005673,-0.007937,1.932556,1.966155,2.001718,0.168106,0.276578,1,0
10.527922,0.200000,0.040000,0.194742,0.047937,0.005258,-0.007937,1.932619,1.966167,2.004715,0.168958,0.277180,1,0
10.543921,0.200000,0.040000,0.194754,0.047937,0.005246,-0.007937,1.932682,1.966179,2.007712,0.169811,0.277777,1,0
10.559921,0.200000,0.040000,0.194758,0.000000,0.005242,0.040000,1.911484,1.983587,2.010708,0.170666,0.278372,1,0
10.575921,0.200000,0.040000,0.194362,0.143811,0.005638,-0.103811,1.971295,1.927685,2.013698,0.171522,0.279653,1,0
10.591921,0.200000,0.040000,0.194699,-0.095874,0.005301,0.135874,1.873091,2.022099,2.016692,0.172382,0.278883,1,0
10.607921,0.200000,0.040000,0.193948,0.143811,0.006052,-0.103811,1.971252,1.927848,2.019675,0.173237,0.281521,1,0
10.623920,0.200000,0.040000,0.194699,-0.047937,0.005301,0.087937,1.894309,2.004865,2.022667,0.174104,0.280761,1,0
10.639920,0.200000,0.040000,0.194355,0.143811,0.005645,-0.103811,1.971378,1.927872,2.025655,0.174966,0.282719,1,0
10.655920,0.200000,0.040000,0.194714,-0.047937,0.005286,0.087937,1.894435,2.004889,2.028647,0.175836,0.281954,1,0
10.671920,0.200000,0.040000,0.194362,0.095874,0.005638,-0.055874,1.950243,1.945291,2.031633,0.176702,0.283908,1,0
10.687920,0.200000,0.040000,0.194743,0.000000,0.005257,0.040000,1.915653,1.987656,2.034624,0.177575,0.283827,1,0
10.703919,0.200000,0.040000,0.194767,0.095874,0.005233,-0.055874,1.950369,1.945315,2.037616,0.178449,0.285103,1,0
10.719919,0.200000,0.040000,0.194757,-0.047937,0.005243,0.087937,1.894518,2.005076,2.040606,0.179326,0.285017,1,0
10.735919,0.200000,0.040000,0.194374,0.143811,0.005626,-0.103811,1.971586,1.928082,2.043590,0.180201,0.286976,1,0
10.751919,0.200000,0.040000,0.194734,-0.047937,0.005266,0.087937,1.894643,2.005100,2.046578,0.181084,0.286212,1,0
10.767919,0.200000,0.040000,0.194382,0.095874,0.005618,-0.055874,1.950451,1.945502,2.049562,0.181963,0.288166,1,0
10.783918,0.200000,0.040000,0.194763,0.000000,0.005237,0.040000,1.911996,1.984001,2.052549,0.182849,0.288085,1,0
10.799918,0.200000,0.040000,0.194408,0.095874,0.005592,-0.055874,1.954412,1.949361,2.055531,0.183734,0.289361,1,0
10.815918,0.200000,0.040000,0.195146,-0.047937,0.004854,0.087937,1.894726,2.005286,2.058524,0.184625,0.289275,1,0
10.831918,0.200000,0.040000,0.194403,0.095874,0.005597,-0.055874,1.950534,1.945688,2.061505,0.185513,0.291234,1,0
10.847918,0.200000,0.040000,0.194777,0.047937,0.005223,-0.007937,1.933340,1.966792,2.064489,0.186409,0.291157,1,0
10.863917,0.200000,0.040000,0.194821,0.047937,0.005179,-0.007937,1.933402,1.966805,2.067475,0.187305,0.291749,1,0
10.879917,0.200000,0.040000,0.194825,0.000000,0.005175,0.040000,1.912204,1.984212,2.070460,0.188202,0.292339,1,0
10.895917,0.200000,0.040000,0.194429,0.047937,0.005571,-0.007937,1.933359,1.966967,2.073439,0.189099,0.293616,1,0
10.911917,0.200000,0.040000,0.194821,0.047937,0.005179,-0.007937,1.933422,1.966979,2.076423,0.190002,0.294216,1,0
10.927917,0.200000,0.040000,0.194834,0.047937,0.005166,-0.007937,1.933485,1.966991,2.079406,0.190907,0.294813,1,0
10.943916,0.200000,0.040000,0.194838,0.047937,0.005162,-0.007937,1.933548,1.967003,2.082388,0.191813,0.295408,1,0
10.959916,0.200000,0.040000,0.194842,0.000000,0.005158,0.040000,1.912350,1.984410,2.085371,0.192722,0.296000,1,0
10.975916,0.200000,0.040000,0.194446,0.047937,0.005554,-0.007937,1.933505,1.967165,2.088346,0.193630,0.297279,1,0
10.991916,0.200000,0.040000,0.194838,0.047937,0.005162,-0.007937,1.933568,1.967177,2.091327,0.194544,0.297881,1,0
11.007915,0.200000,0.040000,0.194851,0.047937,0.005149,-0.007937,1.933631,1.967189,2.094307,0.195460,0.298479,1,0
11.023915,0.200000,0.040000,0.194855,0.047937,0.005145,-0.007937,1.933694,1.967201,2.097286,0.196377,0.299075,1,0
11.039915,0.200000,0.040000,0.194859,0.000000,0.005141,0.040000,1.912496,1.984609,2.100265,0.197297,0.299668,1,0
11.055915,0.200000,0.040000,0.194463,0.095874,0.005537,-0.055874,1.951046,1.946102,2.103238,0.198216,0.300948,1,0
11.071915,0.200000,0.040000,0.194822,0.000000,0.005178,0.040000,1.916456,1.988468,2.106215,0.199141,0.300865,1,0
11.087914,0.200000,0.040000,0.194847,0.095874,0.005153,-0.055874,1.951172,1.946127,2.109192,0.200065,0.302140,1,0
11.103914,0.200000,0.040000,0.194838,-0.047937,0.005162,0.087937,1.895321,2.005887,2.112168,0.200994,0.302054,1,0
11.119914,0.200000,0.040000,0.194455,0.143811,0.005545,-0.103811,1.972390,1.928894,2.115138,0.201920,0.304013,1,0
11.135914,0.200000,0.040000,0.194815,-0.047937,0.005185,0.087937,1.895447,2.005912,2.118112,0.202854,0.303249,1,0
11.151914,0.200000,0.040000,0.194463,0.095874,0.005537,-0.055874,1.951255,1.946313,2.121081,0.203784,0.305203,1,0
11.167913,0.200000,0.040000,0.194845,0.000000,0.005155,0.040000,1.916665,1.988678,2.124054,0.204721,0.305123,1,0
11.183913,0.200000,0.040000,0.194869,0.095874,0.005131,-0.055874,1.951380,1.946337,2.127028,0.205659,0.306399,1,0
11.199913,0.200000,0.040000,0.194859,-0.047937,0.005141,0.087937,1.895530,2.006098,2.130000,0.206600,0.306313,1,0
11.215913,0.200000,0.040000,0.194476,0.095874,0.005524,-0.055874,1.951337,1.946499,2.132967,0.207539,0.308273,1,0
11.231913,0.200000,0.040000,0.194858,0.047937,0.005142,-0.007937,1.934143,1.967604,2.135937,0.208486,0.308196,1,0
11.247912,0.200000,0.040000,0.194902,0.000000,0.005098,0.040000,1.912945,1.985011,2.138909,0.209432,0.308788,1,0
11.263912,0.200000,0.040000,0.194506,0.095874,0.005494,-0.055874,1.955361,1.950371,2.141873,0.210379,0.310066,1,0
11.279912,0.200000,0.040000,0.195244,0.000000,0.004756,0.040000,1.913071,1.985035,2.144848,0.211333,0.309982,1,0
11.295912,0.200000,0.040000,0.194521,0.047937,0.005479,-0.007937,1.934226,1.967790,2.147812,0.212283,0.311255,1,0
11.311912,0.200000,0.040000,0.194907,0.047937,0.005094,-0.007937,1.934289,1.967802,2.150780,0.213239,0.311853,1,0
11.327911,0.200000,0.040000,0.194919,0.000000,0.005081,0.040000,1.913090,1.985210,2.153748,0.214196,0.312448,1,0
11.343911,0.200000,0.040000,0.194523,0.095874,0.005477,-0.055874,1.955506,1.950569,2.156710,0.215154,0.313729,1,0
11.359911,0.200000,0.040000,0.195262,0.000000,0.004738,0.040000,1.913216,1.985234,2.159681,0.216119,0.313647,1,0
11.375911,0.200000,0.040000,0.194538,0.047937,0.005462,-0.007937,1.934371,1.967989,2.162642,0.217080,0.314922,1,0
11.391911,0.200000,0.040000,0.194923,0.047937,0.005077,-0.007937,1.934434,1.968001,2.165607,0.218047,0.315521,1,0
11.407910,0.200000,0.040000,0.194936,0.000000,0.005064,0.040000,1.913236,1.985408,2.168572,0.219015,0.316117,1,0
11.423910,0.200000,0.040000,0.194540,0.143811,0.005460,-0.103811,1.973047,1.929507,2.171530,0.219984,0.317399,1,0
11.439910,0.200000,0.040000,0.194877,-0.095874,0.005123,0.135874,1.874843,2.023920,2.174492,0.220958,0.316631,1,0
11.455910,0.200000,0.040000,0.194126,0.143811,0.005874,-0.103811,1.973005,1.929669,2.177443,0.221925,0.319270,1,0
11.471910,0.200000,0.040000,0.194878,-0.047937,0.005122,0.087937,1.896062,2.006687,2.180403,0.222905,0.318511,1,0
11.487909,0.200000,0.040000,0.194533,0.143811,0.005467,-0.103811,1.973130,1.929693,2.183359,0.223880,0.320470,1,0
11.503909,0.200000,0.040000,0.194893,-0.047937,0.005107,0.087937,1.896187,2.006711,2.186318,0.224863,0.319706,1,0
11.519909,0.200000,0.040000,0.194541,0.095874,0.005459,-0.055874,1.951995,1.947112,2.189273,0.225842,0.321661,1,0
11.535909,0.200000,0.040000,0.194922,0.000000,0.005078,0.040000,1.913540,1.985612,2.192232,0.226829,0.321581,1,0
11.551908,0.200000,0.040000,0.194566,0.095874,0.005434,-0.055874,1.955956,1.950972,2.195185,0.227814,0.322858,1,0
11.567908,0.200000,0.040000,0.195305,0.000000,0.004695,0.040000,1.913665,1.985636,2.198148,0.228806,0.322773,1,0
11.583908,0.200000,0.040000,0.194581,0.047937,0.005419,-0.007937,1.934821,1.968391,2.201100,0.229794,0.324046,1,0
11.599908,0.200000,0.040000,0.194966,0.047937,0.005034,-0.007937,1.934883,1.968403,2.204057,0.230788,0.324644,1,0
11.615908,0.200000,0.040000,0.194978,0.000000,0.005022,0.040000,1.913685,1.985811,2.207014,0.231784,0.325239,1,0
11.631907,0.200000,0.040000,0.194582,0.047937,0.005418,-0.007937,1.934840,1.968565,2.209963,0.232780,0.326520,1,0
11.647907,0.200000,0.040000,0.194975,0.047937,0.005025,-0.007937,1.934903,1.968577,2.212918,0.233781,0.327123,1,0
11.663907,0.200000,0.040000,0.194987,0.047937,0.005013,-0.007937,1.934966,1.968590,2.215872,0.234784,0.327723,1,0
11.679907,0.200000,0.040000,0.194991,0.095874,0.005009,-0.055874,1.952424,1.947341,2.218826,0.235789,0.328320,1,0
11.695907,0.200000,0.040000,0.194960,-0.047937,0.005040,0.087937,1.896574,2.007101,2.221778,0.236796,0.328230,1,0
11.711906,0.200000,0.040000,0.194578,0.095874,0.005422,-0.055874,1.952381,1.947503,2.224725,0.237800,0.330186,1,0
11.727906,0.200000,0.040000,0.194960,0.000000,0.005040,0.040000,1.917792,1.989868,2.227675,0.238812,0.330107,1,0
11.743906,0.200000,0.040000,0.194984,0.095874,0.005016,-0.055874,1.952507,1.947527,2.230626,0.239824,0.331384,1,0
11.759906,0.200000,0.040000,0.194975,-0.047937,0.005025,0.087937,1.896656,2.007288,2.233576,0.240840,0.331300,1,0
11.775906,0.200000,0.040000,0.194591,0.143811,0.005409,-0.103811,1.973725,1.930294,2.236520,0.241853,0.333261,1,0
11.791905,0.200000,0.040000,0.194952,-0.047937,0.005048,0.087937,1.892916,2.003446,2.239467,0.242875,0.332498,1,0
11.807905,0.200000,0.040000,0.194220,0.095874,0.005780,-0.055874,1.956425,1.951548,2.242404,0.243890,0.334454,1,0
11.823905,0.200000,0.040000,0.195350,0.000000,0.004650,0.040000,1.914135,1.986213,2.245357,0.244917,0.334375,1,0
11.839905,0.200000,0.040000,0.194634,0.047937,0.005366,-0.007937,1.935290,1.968968,2.248298,0.245939,0.335652,1,0
11.855905,0.200000,0.040000,0.195019,0.047937,0.004981,-0.007937,1.935352,1.968980,2.251244,0.246968,0.336252,1,0
11.871904,0.200000,0.040000,0.195031,0.047937,0.004969,-0.007937,1.935415,1.968992,2.254189,0.247998,0.336850,1,0
11.887904,0.200000,0.040000,0.195034,0.000000,0.004966,0.040000,1.914217,1.986399,2.257134,0.249030,0.337446,1,0
11.903904,0.200000,0.040000,0.194638,0.095874,0.005362,-0.055874,1.952768,1.947893,2.260073,0.250062,0.338726,1,0
11.919904,0.200000,0.040000,0.194998,0.000000,0.005002,0.040000,1.918178,1.990258,2.263015,0.251100,0.338645,1,0
11.935904,0.200000,0.040000,0.195022,0.095874,0.004978,-0.055874,1.952893,1.947917,2.265958,0.252137,0.339921,1,0
11.951903,0.200000,0.040000,0.195014,-0.047937,0.004986,0.087937,1.897043,2.007678,2.268899,0.253178,0.339836,1,0
11.967903,0.200000,0.040000,0.194630,0.143811,0.005370,-0.103811,1.974111,1.930684,2.271835,0.254217,0.341796,1,0
11.983903,0.200000,0.040000,0.194991,-0.095874,0.005009,0.135874,1.875907,2.025098,2.274774,0.255263,0.341033,1,0
11.999903,0.200000,0.040000,0.194238,0.191748,0.005762,-0.151748,1.991464,1.909585,2.277703,0.256303,0.343676,1,0
12.015903,0.200000,0.040000,0.194589,-0.095874,0.005411,0.135874,1.879868,2.028957,2.280634,0.257353,0.342233,1,0
12.031902,0.200000,0.040000,0.194616,0.191748,0.005384,-0.151748,1.991590,1.909610,2.283567,0.258399,0.344871,1,0
12.047902,0.200000,0.040000,0.194605,-0.143811,0.005395,0.183811,1.858733,2.046376,2.286497,0.259453,0.343425,1,0
12.063902,0.200000,0.040000,0.194224,0.239685,0.005776,-0.199685,2.012808,1.892376,2.289423,0.260499,0.346747,1,0
12.079902,0.200000,0.040000,0.194583,-0.143811,0.005417,0.183811,1.858859,2.046400,2.292350,0.261558,0.344622,1,0
12.095901,0.200000,0.040000,0.194234,0.191748,0.005766,-0.151748,1.991672,1.909796,2.295275,0.262609,0.347940,1,0
12.111901,0.200000,0.040000,0.194613,-0.095874,0.005387,0.135874,1.876211,2.025301,2.298202,0.263672,0.346498,1,0
12.127901,0.200000,0.040000,0.194259,0.143811,0.005741,-0.103811,1.974372,1.931050,2.301125,0.264728,0.349137,1,0
12.143901,0.200000,0.040000,0.195018,-0.047937,0.004982,0.087937,1.897429,2.008068,2.304057,0.265796,0.348379,1,0
12.159901,0.200000,0.040000,0.194671,0.143811,0.005329,-0.103811,1.974498,1.931075,2.306984,0.266860,0.350338,1,0
12.175900,0.200000,0.040000,0.195030,-0.095874,0.004970,0.135874,1.876294,2.025488,2.309915,0.267932,0.349574,1,0
12.191900,0.200000,0.040000,0.194277,0.191748,0.005723,-0.151748,1.991850,1.909976,2.312835,0.268997,0.352216,1,0
12.207900,0.200000,0.040000,0.194627,-0.095874,0.005373,0.135874,1.880255,2.029347,2.315758,0.270072,0.350773,1,0
12.223900,0.200000,0.040000,0.194653,0.191748,0.005347,-0.151748,1.991976,1.910000,2.318682,0.271143,0.353411,1,0
12.239900,0.200000,0.040000,0.194642,-0.143811,0.005358,0.183811,1.859119,2.046767,2.321604,0.272222,0.351965,1,0
12.255899,0.200000,0.040000,0.194262,0.191748,0.005738,-0.151748,1.991933,1.910162,2.324521,0.273294,0.355286,1,0
12.271899,0.200000,0.040000,0.194643,-0.047937,0.005357,0.087937,1.897733,2.008272,2.327441,0.274378,0.353848,1,0
12.287899,0.200000,0.040000,0.194689,0.095874,0.005311,-0.055874,1.953540,1.948674,2.330363,0.275458,0.355803,1,0
12.303899,0.200000,0.040000,0.195078,0.000000,0.004922,0.040000,1.918951,1.991039,2.333288,0.276546,0.355722,1,0
12.319899,0.200000,0.040000,0.195100,0.095874,0.004900,-0.055874,1.953666,1.948698,2.336214,0.277634,0.356999,1,0
12.335898,0.200000,0.040000,0.195091,-0.047937,0.004909,0.087937,1.897815,2.008459,2.339138,0.278726,0.356914,1,0
12.351898,0.200000,0.040000,0.194707,0.143811,0.005293,-0.103811,1.974884,1.931465,2.342057,0.279815,0.358875,1,0
12.367898,0.200000,0.040000,0.195067,-0.095874,0.004933,0.135874,1.876680,2.025878,2.344979,0.280912,0.358112,1,0
12.383898,0.200000,0.040000,0.194315,0.191748,0.005685,-0.151748,1.992236,1.910366,2.347890,0.282002,0.360755,1,0
12.399898,0.200000,0.040000,0.194665,-0.095874,0.005335,0.135874,1.880641,2.029737,2.350804,0.283103,0.359313,1,0
12.415897,0.200000,0.040000,0.194692,0.191748,0.005308,-0.151748,1.992362,1.910390,2.353720,0.284198,0.361950,1,0
12.431897,0.200000,0.040000,0.194682,-0.095874,0.005318,0.135874,1.876901,2.025896,2.356633,0.285302,0.360504,1,0
12.447897,0.200000,0.040000,0.194322,0.143811,0.005678,-0.103811,1.975062,1.931645,2.359542,0.286400,0.363139,1,0
12.463897,0.200000,0.040000,0.195080,-0.047937,0.004920,0.087937,1.898119,2.008663,2.362459,0.287509,0.362378,1,0
12.479897,0.200000,0.040000,0.194735,0.095874,0.005265,-0.055874,1.953927,1.949064,2.365373,0.288614,0.364334,1,0
12.495896,0.200000,0.040000,0.195117,0.000000,0.004883,0.040000,1.919337,1.991430,2.368289,0.289728,0.364256,1,0
12.511896,0.200000,0.040000,0.195139,0.095874,0.004861,-0.055874,1.954052,1.949088,2.371206,0.290841,0.365533,1,0
12.527896,0.200000,0.040000,0.195130,0.000000,0.004870,0.040000,1.915597,1.987588,2.374122,0.291957,0.365450,1,0
12.543896,0.200000,0.040000,0.194766,0.047937,0.005234,-0.007937,1.936752,1.970343,2.377032,0.293072,0.366724,1,0
12.559896,0.200000,0.040000,0.195160,0.047937,0.004840,-0.007937,1.936815,1.970355,2.379947,0.294192,0.367322,1,0
12.575895,0.200000,0.040000,0.195172,0.000000,0.004828,0.040000,1.915617,1.987762,2.382861,0.295314,0.367917,1,0
12.591895,0.200000,0.040000,0.194776,0.047937,0.005224,-0.007937,1.936772,1.970517,2.385768,0.296436,0.369198,1,0
12.607895,0.200000,0.040000,0.195168,0.095874,0.004832,-0.055874,1.954230,1.949268,2.388680,0.297564,0.369802,1,0
12.623895,0.200000,0.040000,0.195147,-0.047937,0.004853,0.087937,1.898380,2.009029,2.391591,0.298693,0.369717,1,0
12.639894,0.200000,0.040000,0.194764,0.143811,0.005236,-0.103811,1.975448,1.932035,2.394497,0.299820,0.371677,1,0
12.655894,0.200000,0.040000,0.195125,-0.047937,0.004875,0.087937,1.898505,2.009053,2.397405,0.300954,0.370914,1,0
12.671894,0.200000,0.040000,0.194772,0.095874,0.005228,-0.055874,1.954313,1.949455,2.400309,0.302084,0.372870,1,0
12.687894,0.200000,0.040000,0.195155,0.000000,0.004845,0.040000,1.915858,1.987954,2.403217,0.303223,0.372790,1,0
12.703894,0.200000,0.040000,0.194798,0.047937,0.005202,-0.007937,1.937013,1.970709,2.406119,0.304359,0.374067,1,0
12.719893,0.200000,0.040000,0.195192,0.047937,0.004808,-0.007937,1.937076,1.970721,2.409026,0.305501,0.374668,1,0
12.735893,0.200000,0.040000,0.195204,0.047937,0.004796,-0.007937,1.937139,1.970733,2.411933,0.306644,0.375266,1,0
12.751893,0.200000,0.040000,0.195207,0.000000,0.004793,0.040000,1.915940,1.988141,2.414838,0.307790,0.375862,1,0
12.767893,0.200000,0.040000,0.194811,0.095874,0.005189,-0.055874,1.954491,1.949634,2.417737,0.308935,0.377143,1,0
12.783893,0.200000,0.040000,0.195172,0.000000,0.004828,0.040000,1.919901,1.992000,2.420640,0.310086,0.377062,1,0
12.799892,0.200000,0.040000,0.195195,0.095874,0.004805,-0.055874,1.954617,1.949659,2.423544,0.311236,0.378338,1,0
